rates O
and O
modest O
false O
positive O
rates O
can O
yield O
a O
final O
detector O
with O
many O
desirable O
features O
: O
including O
high O
detection O
rates O
, O
very O
low Method
false Method
positive Method
rates Method
, O
and O
fast O
performance O
. O

Achieving O
extremely O
high O
detection O
rates O
, O
rather O
than O
low O
error O
, O
is O
not O
a O
task O
typically O
addressed O
by O
machine O
learning O
algorithms O
. O

We O
propose O
a O
new O
variant O
of O
AdaBoost O
as O
a O
mechanism O
for O
training O
the O
simple O
classifiers O
used O
in O
the O
cascade O
. O

Experimental O
results O
in O
the O
domain O
of O
face O
detection O
show O
the O
training O
algorithm O
yields O
significant O
improvements O
in O
performance O
over O
conventional O
AdaBoost O
. O

The O
final O
face O
detection O
system O
can O
process O
15 O
frames O
per O
second O
, O
achieves O
over O
90 O
% O
detection O
, O
and O
a O
false O
positive O
rate O
of O
1 O
in O
a O
1,000,000 O
. O

This O
paper O
proposes O
a O
method Generic
for O
learning O
joint OtherScientificTerm
embed-dings OtherScientificTerm
of OtherScientificTerm
images OtherScientificTerm
and OtherScientificTerm
text OtherScientificTerm
using O
a O
two-branch Method
neural Method
network Method
with O
multiple OtherScientificTerm
layers OtherScientificTerm
of OtherScientificTerm
linear OtherScientificTerm
projections OtherScientificTerm
followed O
by O
nonlinearities OtherScientificTerm
. O

The O
network O
is O
trained O
using O
a O
large-margin O
objective O
that O
combines O
cross-view O
ranking O
constraints O
with O
within-view O
neighborhood O
structure O
preservation O
constraints O
inspired O
by O
metric O
learning O
literature O
. O

Extensive O
experiments O
show O
that O
our O
approach O
gains O
significant O
improvements O
in O
accuracy O
for O
image-to-text O
and O
text-to-image O
retrieval O
. O

Our O
method O
achieves O
new O
state-of-the-art O
results O
on O
the O
Flickr30K O
and O
MSCOCO O
image-sentence O
datasets O
and O
shows O
promise O
on O
the O
new O
task O
of O
phrase O
lo-calization O
on O
the O
Flickr30K O
Entities O
dataset O
. O

State-of-the-art O
Question Method
Answering Method
-LRB- Method
QA Method
-RRB- Method
systems Method
are O
very O
sensitive O
to O
variations O
in O
the O
phrasing O
of O
an O
information O
need O
. O

Finding O
the O
preferred O
language O
for O
such O
a O
need O
is O
a O
valuable O
task O
. O

We O
investigate O
that O
claim O
by O
adopting O
a O
simple O
MT-based O
paraphrasing O
technique O
and O
evaluating O
QA O
system O
performance O
on O
paraphrased O
questions O
. O

We O
found O
a O
potential O
increase O
of O
35 O
% O
in O
MRR O
with O
respect O
to O
the O
original O
question O
. O

The O
TAP-XL Task
Automated Task
Analyst Task
's Task
Assistant Task
is O
an O
application O
designed O
to O
help O
an O
English O
- O
speaking O
analyst O
write O
a O
topical O
report O
, O
culling O
information O
from O
a O
large O
inflow O
of O
multilingual Material
, Material
multimedia Material
data Material
. O

It O
gives O
users O
the O
ability O
to O
spend O
their O
time O
finding O
more O
data O
relevant O
to O
their O
task O
, O
and O
gives O
them O
translingual O
reach O
into O
other O
languages O
by O
leveraging O
human O
language O
technology O
. O

This O
paper O
discusses O
the O
application O
of O
Unification Method
Categorial Method
Grammar Method
-LRB- Method
UCG Method
-RRB- Method
to O
the O
framework O
of O
Isomorphic Method
Grammars Method
for O
Machine Task
Translation Task
pioneered O
by O
Landsbergen O
. O

The O
Isomorphic O
Grammars O
approach O
to O
MT O
involves O
developing O
the O
grammars O
of O
the O
Source O
and O
Target O
languages O
in O
parallel O
, O
in O
order O
to O
ensure O
that O
SL O
and O
TL Method
expressions Method
which Method
stand O
in Task
the O
translation O
relation O
have O
isomorphic O
derivations O
. O

The O
principle O
advantage O
of O
this O
approach O
is O
that O
knowledge O
concerning O
translation O
equivalence O
of O
expressions O
may O
be O
directly O
exploited O
, O
obviating O
the O
need O
for O
answers O
to O
semantic O
questions O
that O
we O
do O
not O
yet O
have O
. O

Semantic O
and O
other O
information O
may O
still O
be O
incorporated O
, O
but O
as O
constraints O
on O
the O
translation O
relation O
, O
not O
as O
levels O
of O
textual O
representation O
. O

After O
introducing O
this O
approach O
to O
MT O
system O
design O
, O
and O
the O
basics O
of O
monolingual O
UCG O
, O
we O
will O
show O
how O
the O
two O
can O
be O
integrated O
, O
and O
present O
an O
example O
from O
an O
implemented O
bi-directional O
English-Spanish O
fragment O
. O

Finally O
we O
will O
present O
some O
outstanding O
problems O
with O
the O
approach O
. O

In O
the O
security Task
domain Task
a O
key O
problem O
is O
identifying Task
rare OtherScientificTerm
behaviours OtherScientificTerm
of OtherScientificTerm
interest OtherScientificTerm
. O

Training O
examples O
for O
these O
behaviours O
may O
or O
may O
not O
exist O
, O
and O
if O
they O
do Material
exist Material
there O
will O
be Generic
few O
examples O
, O
quite O
probably O
one O
. O

We O
present O
a O
novel O
weakly O
supervised O
algorithm O
that O
can O
detect O
behaviours O
that O
either O
have O
never O
before O
been O
seen O
or O
for O
which O
there O
are O
few O
examples O
. O

Global O
context O
is O
modelled O
, O
allowing O
the O
detection O
of O
abnormal O
behaviours O
that O
in O
isolation O
appear O
normal O
. O

Pragmatic O
aspects O
are O
considered O
, O
such O
that O
no O
parameter O
tuning O
is O
required O
and O
real O
time O
performance O
is O
achieved O
. O

We O
have O
developed O
a O
computational Generic
model Generic
of O
the O
process O
of O
describing O
the O
layout O
of O
an O
apartment O
or O
house O
, O
a O
much-studied O
discourse Task
task Task
first O
characterized O
linguistically O
by O
Linde O
-LRB- O
1974 O
-RRB- O
. O

The O
model O
is O
embodied O
in O
a O
program O
, O
APT O
, O
that O
can O
reproduce O
segments O
of O
actual O
tape-recorded O
descriptions O
, O
using O
organizational O
and O
discourse O
strategies O
derived O
through O
analysis O
of O
our O
corpus O
. O

This O
paper O
proposes O
a O
practical O
approach Generic
employing O
n-gram Method
models Method
and O
error-correction Method
rules Method
for O
Thai Task
key Task
prediction Task
and O
Thai-English Task
language Task
identification Task
. O

The O
paper O
also O
proposes O
rule-reduction O
algorithm O
applying O
mutual O
information O
to O
reduce O
the O
error-correction O
rules O
. O

Our O
algorithm O
reported O
more O
than O
99 O
% O
accuracy O
in O
both O
language O
identification O
and O
key O
prediction O
. O

This O
paper O
concerns O
the O
discourse Task
understanding Task
process Task
in O
spoken Method
dialogue Method
systems Method
. O

This O
process O
enables O
the O
system O
to O
understand O
user O
utterances O
based O
on O
the O
context O
of O
a O
dialogue O
. Generic

Since O
multiple O
candidates O
for O
the O
understanding O
result O
can O
be O
obtained O
for O
a O
user O
utterance O
due O
to O
the O
ambiguity O
of O
speech O
understanding O
, O
it O
is O
not O
appropriate O
to O
decide O
on O
a O
single O
understanding O
result O
after O
each O
user O
utterance O
. O

By O
holding O
multiple O
candidates O
for O
understanding O
results O
and O
resolving O
the O
ambiguity O
as O
the O
dialogue O
progresses O
, O
the O
discourse O
understanding O
accuracy O
can O
be O
improved O
. O

This O
paper O
proposes O
a O
method O
for O
resolving O
this O
ambiguity O
based O
on O
statistical O
information O
obtained O
from O
dialogue O
corpora O
. O

Unlike O
conventional O
methods O
that O
use O
hand-crafted O
rules O
, O
the O
proposed O
method O
enables O
easy O
design O
of O
the O
discourse O
understanding O
process O
. O

Experiment O
results O
have O
shown O
that O
a O
system O
that O
exploits O
the O
proposed O
method O
performs O
sufficiently O
and O
that O
holding O
multiple O
candidates O
for O
understanding O
results O
is O
effective O
. O

We O
consider O
the O
problem O
of O
question-focused Task
sentence Task
retrieval Task
from O
complex O
news Material
articles Material
describing O
multi-event Material
stories Material
published O
over O
time O
. O

Annotators O
generated O
a O
list O
of O
questions O
central O
to O
understanding O
each O
story O
in O
our O
corpus O
. O

Because O
of O
the O
dynamic O
nature O
of O
the O
stories O
, O
many O
questions O
are O
time-sensitive O
-LRB- O
e.g. O
`` O
How O
many O
victims O
have O
been O
found O
? O
'' O
-RRB- O

. O

Judges O
found O
sentences O
providing O
an O
answer O
to O
each O
question O
. O

To O
address O
the O
sentence O
retrieval O
problem O
, O
we O
apply O
a O
stochastic O
, O
graph-based O
method O
for O
comparing O
the O
relative O
importance O
of O
the O
textual O
units O
, O
which O
was O
previously O
used O
successfully O
for O
generic O
summarization O
. O

Currently O
, O
we O
present O
a O
topic-sensitive O
version O
of O
our O
method O
and O
hypothesize O
that O
it O
can O
outperform O
a O
competitive O
baseline O
, O
which O
compares O
the O
similarity O
of O
each O
sentence O
to O
the O
input O
question O
via O
IDF-weighted O
word O
overlap O
. O

In O
our O
experiments O
, O
the O
method O
achieves O
a O
TRDR O
score O
that O
is O
significantly O
higher O
than O
that O
of O
the O
baseline O
. O

This O
paper O
proposes O
that O
sentence Task
analysis Task
should O
be O
treated O
as O
defeasible Method
reasoning Method
, O
and O
presents O
such O
a O
treatment Generic
for O
Japanese Task
sentence Task
analyses Task
using O
an O
argumentation Method
system Method
by O
Konolige O
, O
which O
is O
a O
formalization Method
of Method
defeasible Method
reasoning Method
, O
that O
includes O
arguments OtherScientificTerm
and O
defeat OtherScientificTerm
rules OtherScientificTerm
that O
capture O
defeasibility OtherScientificTerm
. O

This O
paper O
presents O
a O
research O
on O
the O
Czech Task
talking Task
head Task
system Task
. O

It O
gives O
an O
overview O
of O
methods O
used O
for O
visual O
speech O
animation O
, O
parameterization O
of O
a O
human O
face O
and Generic
a O
tongue O
, Task
necessary Task
data Task
sources O
and O
a O
synthesis O
method O
. O

A O
3D O
animation O
model O
is O
used O
for O
a O
pseudo-muscular O
animation O
schema O
to O
create O
such O
animation O
of O
visual O
speech O
which O
is O
usable O
for O
a O
lipreading O
. O

An O
extension O
of O
animation O
schema O
is O
presented O
to O
reach O
more O
precise O
deformations O
mainly O
in O
a O
lip O
area O
. O

Furthermore O
, O
a O
problem O
of O
forming O
articulatory O
trajectories O
is O
formulated O
to O
solve O
labial O
coarticulation O
effects O
. O

It O
is O
used O
for O
the O
synthesis O
method O
based O
on O
a O
selection O
of O
articulatory O
targets O
and O
interpolation O
technique O
. O

It O
is O
often O
assumed O
that O
when O
natural Task
language Task
processing Task
meets O
the O
real O
world O
, O
the O
ideal O
of O
aiming O
for O
complete O
and O
correct O
interpretations O
has O
to O
be O
abandoned O
. O

However O
, O
our O
experience O
with O
TACITUS O
; O
especially O
in O
the O
MUC-3 O
evaluation O
, O
has O
shown O
that O
principled O
techniques O
for O
syntactic O
and O
pragmatic O
analysis O
can O
be O
bolstered O
with O
methods O
for O
achieving O
robustness O
. O

We O
describe O
three O
techniques O
for O
making O
syntactic O
analysis O
more O
robust O
-- O
an O
agenda-based O
scheduling O
parser O
, O
a O
recovery O
technique O
for O
failed O
parses O
, O
and O
a O
new O
technique O
called O
terminal O
substring O
parsing O
. O

For O
pragmatics O
processing O
, O
we O
describe O
how O
the O
method O
of O
abductive O
inference O
is O
inherently O
robust O
, O
in O
that O
an O
interpretation O
is O
always O
possible O
, O
so O
that O
in O
the O
absence O
of O
the O
required O
world O
knowledge O
, O
performance O
degrades O
gracefully O
. O

Each O
of O
these O
techniques O
have O
been O
evaluated O
and O
the O
results O
of O
the O
evaluations O
are O
presented O
. O

This O
paper O
proposes O
a O
Hidden Method
Markov Method
Model Method
-LRB- Method
HMM Method
-RRB- Method
and O
an O
HMM-based Method
chunk Method
tagger Method
, O
from O
which O
a O
named Method
entity Method
-LRB- Method
NE Method
-RRB- Method
recognition Method
-LRB- Method
NER Method
-RRB- Method
system Method
is O
built O
to O
recognize O
and O
classify O
names OtherScientificTerm
, O
times OtherScientificTerm
and OtherScientificTerm
numerical OtherScientificTerm
quantities OtherScientificTerm
. O

Through O
the O
HMM O
, O
our O
system O
is O
able O
to O
apply O
and O
integrate O
four O
types O
of O
internal O
and O
external O
evidences O
: O
1 O
-RRB- O
simple O
deterministic O
internal O
feature O
of O
the O
words O
, O
such O
as O
capitalization O
and O
digitalization O
; O
2 O
-RRB- O
internal O
semantic O
feature O
of O
important O
triggers O
; Method
3 O
-RRB- O
internal O
gazetteer O
feature O
; O
4 O
-RRB- O
external O
macro O
context O
feature O
. O

In O
this O
way O
, O
the O
NER O
problem O
can O
be O
resolved O
effectively O
. O

Evaluation O
of O
our O
system O
on O
MUC-6 O
and O
MUC-7 O
English O
NE O
tasks O
achieves O
F-measures O
of O
96.6 O
% O
and O
94.1 O
% O
respectively O
. O

It O
shows O
that O
the O
performance O
is O
significantly O
better O
than O
reported O
by O
any O
other O
machine-learning O
system O
. O

Moreover O
, O
the O
performance O
is O
even O
consistently O
better O
than O
those O
based O
on O
handcrafted O
rules O
. O

Two O
themes Generic
have O
evolved O
in O
speech Task
and Task
text Task
image Task
processing Task
work O
at O
Xerox O
PARC O
that O
expand O
and O
redefine O
the O
role O
of O
recognition Method
technology Method
in O
document-oriented Task
applications Task
. O

One O
is O
the O
development O
of O
systems O
that O
provide O
functionality O
similar O
to O
that O
of O
text O
processors O
but O
operate O
directly O
on O
audio O
and O
scanned O
image O
data O
. O

A O
second O
, O
related O
theme O
is O
the O
use O
of O
speech O
and O
text-image O
recognition O
to O
retrieve O
arbitrary O
, O
user-specified O
information O
from O
documents O
with O
signal O
content O
. O

This O
paper O
discusses O
three O
research O
initiatives O
at O
PARC O
that O
exemplify O
these O
themes O
: O
a O
text-image O
editor O
-LSB- O
1 O
-RSB- O
, O
a O
wordspotter O
for O
voice O
editing O
and O
indexing O
-LSB- O
12 O
-RSB- O
, O
and O
a O
decoding O
framework O
for O
scanned-document O
content O
retrieval O
-LSB- O
4 O
-RSB- O
. O

The O
discussion O
focuses O
on O
key O
concepts O
embodied O
in O
the O
research O
that O
enable O
novel O
signal-based O
document O
processing O
functionality O
. O

The O
problem O
of O
predicting Task
image Task
or Task
video Task
interestingness Task
from O
their O
low-level Method
feature Method
representations Method
has O
received O
increasing O
interest O
. O

As O
a O
highly O
subjective O
visual O
attribute O
, O
annotating O
the O
interesting-ness O
value O
of O
training O
data O
for O
learning O
a O
prediction O
model O
is O
challenging O
. OtherScientificTerm

To O
make O
the O
annotation O
less O
subjective O
and O
more O
reliable O
, O
recent O
studies O
employ O
crowdsourcing O
tools O
to O
collect O
pairwise O
comparisons O
-- O
relying O
on O
majority O
voting O
to O
prune O
the O
annotation O
outliers/errors O
. O

In O
this O
paper O
, O
we O
propose O
a O
more O
principled O
way O
to O
identify O
annotation O
outliers O
by O
formulating O
the O
interestingness O
prediction O
task O
as O
a O
unified O
robust O
learning O
to O
rank O
problem O
, O
tackling O
both O
the O
outlier O
detection O
and O
interestingness O
prediction O
tasks O
jointly O
. O

Extensive O
experiments O
on O
both O
image O
and O
video O
interestingness O
benchmark O
datasets O
demonstrate O
that O
our O
new O
approach O
significantly O
outperforms O
state-of-the-art O
alternatives O
. O

Many O
description Method
logics Method
-LRB- Method
DLs Method
-RRB- Method
combine O
knowledge Method
representation Method
on O
an O
abstract O
, O
logical O
level O
with O
an O
interface O
to O
`` O
concrete O
'' O
domains O
such O
as O
numbers O
and O
strings O
. O

We O
propose O
to O
extend O
such O
DLs O
with O
key O
constraints O
that O
allow O
the O
expression O
of O
statements O
like O
`` O
US O
citizens O
are O
uniquely O
identified O
by O
their O
social O
security O
number O
'' O
. O

Based O
on O
this O
idea O
, O
we O
introduce O
a O
number O
of O
natural O
description O
logics O
and O
present O
-LRB- O
un O
-RRB- O
decidability O
results O
and O
tight O
NEx-PTlME O
complexity O
bounds O
. O

We O
describe O
an O
implementation O
of O
data-driven Task
selection Task
of O
emphatic Material
facial Material
displays Material
for O
an O
embodied Task
conversational Task
agent Task
in O
a O
dialogue Task
system Task
. O

A O
corpus O
of O
sentences O
in O
the O
domain O
of O
the O
target O
dialogue O
system O
was O
recorded O
, O
and O
the O
facial O
displays O
used O
by O
the O
speaker Material
were Material
annotated Material
. O

The O
data O
from O
those O
recordings O
was O
used O
in O
a O
range O
of O
models O
for O
generating O
facial O
displays O
, O
each O
model O
making O
use O
of O
a O
different O
amount O
of O
context O
or O
choosing O
displays O
differently O
within O
a O
context O
. O

The O
models O
were O
evaluated O
in O
two O
ways O
: O
by O
cross-validation O
against O
the O
corpus O
, O
and O
by O
asking O
users O
to O
rate O
the O
output O
. O

The O
predictions O
of O
the O
cross-validation O
study O
differed O
from O
the O
actual O
user O
ratings O
. O

While O
the O
cross-validation O
gave O
the O
highest O
scores O
to O
models O
making O
a O
majority O
choice O
within O
a O
context O
, O
the O
user O
study O
showed O
a O
significant O
preference O
for O
models O
that O
produced O
more O
variation O
. O

This O
preference O
was O
especially O
strong O
among O
the O
female O
subjects O
. O

When O
classifying Task
high-dimensional Task
sequence Task
data Task
, O
traditional O
methods O
-LRB- O
e.g. O
, O
HMMs Method
, O
CRFs Method
-RRB- O
may O
require O
large O
amounts O
of O
training O
data O
to O
avoid O
overfitting OtherScientificTerm
. O

In O
such O
cases O
dimensionality O
reduction O
can O
be O
employed O
to O
find O
a O
low-dimensional O
representation O
on O
which O
classification O
can O
be O
done O
more O
efficiently O
. O

Existing O
methods O
for O
supervised O
dimensionality O
reduction O
often O
presume O
that O
the O
data O
is O
densely O
sampled O
so O
that O
a O
neighborhood O
graph O
structure O
can O
be O
formed O
, O
or O
that O
the O
data O
arises O
from O
a O
known O
distribution O
. O

Sufficient O
dimension O
reduction O
techniques O
aim O
to O
find O
a O
low O
dimensional O
representation O
such O
that O
the O
remaining O
degrees O
of O
freedom O
become O
conditionally O
independent O
of O
the O
output O
values O
. O

In O
this O
paper O
we O
develop O
a O
novel O
sequence O
kernel O
dimension O
reduction O
approach O
-LRB- O
S-KDR O
-RRB- O
. O

Our O
approach O
does O
not O
make O
strong O
assumptions O
on O
the O
distribution O
of O
the O
input O
data O
. O

Spatial O
, O
temporal O
and O
periodic O
information O
is O
combined O
in O
a O
principled O
manner O
, O
and O
an O
optimal O
manifold O
is O
learned O
for O
the O
end-task O
. O

We O
demonstrate O
the O
effectiveness O
of O
our O
approach O
on O
several O
tasks O
involving O
the O
discrimination O
of O
human O
gesture O
and O
motion O
categories O
, O
as O
well O
as O
on O
a O
database O
of O
dynamic O
textures O
. O

We O
present O
an O
efficient O
algorithm Generic
for O
chart-based Task
phrase Task
structure Task
parsing Task
of O
natural Material
language Material
that O
is O
tailored O
to O
the O
problem O
of O
extracting O
specific O
information O
from O
unrestricted O
texts O
where O
many O
of O
the O
words O
are O
unknown O
and O
much O
of O
the O
text O
is O
irrelevant O
to O
the O
task O
. O

The O
parser O
gains O
algorithmic O
efficiency O
through O
a O
reduction O
of O
its O
search O
space O
. O

As O
each O
new O
edge O
is O
added O
to O
the O
chart O
, O
the O
algorithm O
checks O
only O
the O
topmost O
of O
the O
edges O
adjacent O
to O
it O
, O
rather O
than O
all O
such O
edges O
as O
in O
conventional O
treatments O
. O

The O
resulting O
spanning O
edges O
are O
insured O
to O
be O
the O
correct O
ones O
by O
carefully O
controlling O
the O
order O
in O
which O
edges O
are O
introduced O
so O
that O
every O
final O
constituent O
covers O
the O
longest O
possible O
span O
. O

This O
is O
facilitated O
through O
the O
use O
of O
phrase O
boundary O
heuristics O
based O
on O
the O
placement O
of O
function O
words O
, O
and O
by O
heuristic O
rules O
that O
permit O
certain O
kinds O
of O
phrases O
to O
be O
deduced O
despite O
the O
presence O
of O
unknown O
words O
. O

A O
further O
reduction O
in O
the O
search O
space O
is O
achieved O
by O
using O
semantic O
rather O
than O
syntactic O
categories O
on O
the O
terminal O
and O
non-terminal O
edges O
, O
thereby O
reducing O
the O
amount O
of O
ambiguity O
and O
thus O
the O
number O
of O
edges O
, O
since O
only O
edges O
with O
a O
valid O
semantic O
interpretation O
are O
ever O
introduced O
. O

Automatic Task
estimation Task
of Task
word OtherScientificTerm
significance OtherScientificTerm
oriented O
for O
speech-based Task
Information Task
Retrieval Task
-LRB- Task
IR Task
-RRB- Task
is O
addressed O
. O

Since O
the O
significance O
of O
words O
differs O
in O
IR O
, O
automatic O
speech O
recognition O
-LRB- O
ASR O
-RRB- O
performance O
has O
been O
evaluated OtherScientificTerm
based O
on O
weighted O
word O
error Task
rate O
-LRB- Task
WWER Task
-RRB- Task
, Task
which Task
gives Task
a O
weight O
on O
errors O
from O
the O
viewpoint Metric
of Metric
IR Metric
, Metric
instead Metric
of Metric
word Metric
error O
rate O
-LRB- O
WER O
-RRB- O
, O
which O
treats O
all O
words O
uniformly O
. Task

A O
decoding O
strategy O
that O
minimizes O
WWER O
based O
on O
a O
Minimum O
Bayes-Risk O
framework O
has O
been O
shown O
, O
and O
the O
reduction O
of O
errors O
on O
both O
ASR O
and O
IR O
has O
been O
reported O
. O

In O
this O
paper O
, O
we O
propose O
an O
automatic O
estimation O
method O
for O
word O
significance O
-LRB- O
weights O
-RRB- O
based O
on O
its O
influence O
on O
IR O
. O

Specifically O
, O
weights O
are O
estimated O
so O
that O
evaluation O
measures O
of O
ASR O
and O
IR O
are O
equivalent O
. O

We O
apply O
the O
proposed O
method O
to O
a O
speech-based O
information O
retrieval O
system O
, O
which O
is O
a O
typical O
IR O
system O
, O
and O
show O
that O
the O
method O
works O
well O
. O

Methods Generic
developed O
for O
spelling Task
correction Task
for O
languages OtherScientificTerm
like O
English OtherScientificTerm
-LRB- O
see O
the O
review O
by O
Kukich O
-LRB- O
Kukich O
, O
1992 O
-RRB- O
-RRB- O
are O
not O
readily O
applicable O
to O
agglutinative OtherScientificTerm
languages OtherScientificTerm
. O

This O
poster O
presents O
an O
approach O
to O
spelling O
correction O
in O
agglutinative O
languages O
that O
is O
based O
on O
two-level O
morphology O
and O
a O
dynamic-programming O
based O
search O
algorithm O
. O

After O
an O
overview O
of O
our O
approach O
, O
we O
present O
results O
from O
experiments O
with O
spelling O
correction O
in O
Turkish O
. O

In O
this O
paper O
, O
we O
present O
a O
novel O
training Method
method Method
for O
a O
localized Method
phrase-based Method
prediction Method
model Method
for O
statistical Task
machine Task
translation Task
-LRB- Task
SMT Task
-RRB- Task
. O

The O
model O
predicts O
blocks O
with O
orientation O
to O
handle O
local O
phrase O
re-ordering O
. O

We O
use O
a O
maximum O
likelihood O
criterion O
to O
train O
a O
log-linear O
block O
bigram O
model O
which O
uses O
real-valued O
features O
-LRB- O
e.g. O
a O
language O
model O
score O
-RRB- O
as O
well O
as O
binary O
features O
based O
on O
the O
block O
identities O
themselves O
, O
e.g. O
block O
bigram O
features OtherScientificTerm
. OtherScientificTerm

Our O
training O
algorithm O
can O
easily O
handle O
millions O
of O
features O
. O

The O
best O
system O
obtains O
a O
18.6 O
% O
improvement O
over O
the O
baseline O
on O
a O
standard O
Arabic-English O
translation O
task O
. O

In O
this O
paper O
we O
describe O
a O
novel O
data OtherScientificTerm
structure OtherScientificTerm
for O
phrase-based Task
statistical Task
machine Task
translation Task
which O
allows O
for O
the O
retrieval Task
of Task
arbitrarily Task
long Task
phrases Task
while O
simultaneously O
using O
less O
memory OtherScientificTerm
than O
is O
required O
by O
current O
decoder Method
implementations O
. O

We O
detail O
the O
computational O
complexity O
and O
average O
retrieval O
times O
for O
looking O
up O
phrase O
translations O
in O
our O
suffix O
array-based O
data O
structure O
. O

We O
show O
how O
sampling O
can O
be O
used O
to O
reduce O
the O
retrieval O
time O
by O
orders O
of O
magnitude O
with O
no O
loss O
in O
translation O
quality O
. O

The O
major O
objective O
of O
this O
program O
is O
to O
develop O
and O
demonstrate O
robust O
, O
high O
performance O
continuous Method
speech Method
recognition Method
-LRB- Method
CSR Method
-RRB- Method
techniques Method
focussed O
on O
application O
in O
Spoken Task
Language Task
Systems Task
-LRB- Task
SLS Task
-RRB- Task
which O
will O
enhance O
the O
effectiveness O
of O
military Task
and Task
civilian Task
computer-based Task
systems Task
. O

A O
key O
complementary O
objective O
is O
to O
define O
and O
develop O
applications O
of O
robust O
speech O
recognition O
and O
understanding O
systems O
, O
and O
to O
help O
catalyze O
the O
transition O
of O
spoken O
language O
technology O
into O
military O
and O
civilian O
systems O
, O
with O
particular O
focus O
on O
application O
of O
robust O
CSR O
to O
mobile O
military O
command O
and O
control O
. O

The O
research O
effort O
focusses O
on O
developing O
advanced O
acoustic O
modelling O
, O
rapid O
search O
, O
and O
recognition-time O
adaptation O
techniques O
for O
robust O
large-vocabulary O
CSR O
, O
and O
on O
applying O
these O
techniques O
to O
the O
new O
ARPA O
large-vocabulary O
CSR O
corpora O
and O
to O
military O
application O
tasks O
. O

This O
paper O
examines O
what O
kind O
of O
similarity OtherScientificTerm
between OtherScientificTerm
words OtherScientificTerm
can O
be O
represented O
by O
what O
kind O
of O
word OtherScientificTerm
vectors OtherScientificTerm
in O
the O
vector Method
space Method
model Method
. O

Through O
two O
experiments O
, O
three O
methods O
for O
constructing O
word O
vectors O
, O
i.e. O
, O
LSA-based O
, O
cooccurrence-based O
and O
dictionary-based O
methods O
, O
were O
compared O
in O
terms O
of O
the O
ability O
to O
represent O
two Generic
kinds O
of Task
similarity Task
, Task
i.e. O
, O
taxonomic O
similarity Method
and Method
associative Method
similarity Method
. Method

The O
result O
of O
the O
comparison O
was O
that O
the O
dictionary-based O
word O
vectors O
better O
reflect O
taxonomic O
similarity O
, O
while O
the O
LSA-based O
and O
the O
cooccurrence-based O
word O
vectors O
better O
reflect O
associative O
similarity O
. O

This O
paper O
presents O
a O
maximum Method
entropy Method
word Method
alignment Method
algorithm Method
for O
Arabic-English Material
based O
on O
supervised Material
training Material
data Material
. O

We O
demonstrate O
that O
it O
is O
feasible O
to O
create O
training O
material O
for O
problems O
in O
machine O
translation O
and O
that O
a O
mixture O
of O
supervised O
and O
unsupervised O
methods O
yields O
superior Material
performance Material
. O

The O
probabilistic O
model O
used O
in O
the O
alignment O
directly O
models O
the O
link O
decisions O
. O

Significant O
improvement O
over O
traditional O
word O
alignment O
techniques O
is O
shown O
as O
well O
as O
improvement O
on O
several O
machine O
translation O
tests O
. O

Performance O
of O
the O
algorithm O
is O
contrasted O
with O
human O
annotation O
performance O
. O

In O
this O
paper O
, O
we O
propose O
a O
novel O
Cooperative Method
Model Method
for O
natural Task
language Task
understanding Task
in O
a O
dialogue Task
system Task
. O

We O
build O
this O
based O
on O
both O
Finite O
State O
Model O
-LRB- O
FSM O
-RRB- O
and O
Statistical O
Learning O
Model O
-LRB- O
SLM O
-RRB- O
. O

FSM O
provides O
two O
strategies O
for O
language O
understanding O
and O
have O
a O
high O
accuracy O
but O
little O
robustness O
and O
flexibility O
. O

Statistical O
approach O
is O
much O
more O
robust O
but O
less O
accurate O
. O

Cooperative O
Model O
incorporates O
all O
the O
three O
strategies O
together O
and O
thus O
can O
suppress O
all O
the O
shortcomings O
of O
different O
strategies O
and O
has O
all O
the O
advantages O
of O
the O
three O
strategies O
. O

In O
the O
Chinese Material
language Material
, O
a O
verb O
may O
have O
its O
dependents O
on O
its O
left O
, O
right O
or O
on O
both O
sides O
. O

The O
ambiguity O
resolution O
of O
right-side O
dependencies O
is O
essential O
for O
dependency O
parsing O
of O
sentences O
with O
two O
or O
more O
verbs O
. O

Previous O
works O
on O
shift-reduce O
dependency O
parsers O
may O
not O
guarantee O
the O
connectivity O
of O
a O
dependency O
tree O
due O
to O
their O
weakness O
at O
resolving O
the O
right-side O
dependencies O
. O

This O
paper O
proposes O
a O
two-phase O
shift-reduce O
dependency O
parser O
based O
on O
SVM O
learning O
. O

The O
left-side O
dependents O
and O
right-side O
nominal O
dependents O
are O
detected O
in O
Phase O
I O
, O
and O
right-side O
verbal O
dependents O
are O
decided O
in O
Phase O
II O
. O

In O
experimental O
evaluation O
, O
our O
proposed O
method O
outperforms O
previous O
shift-reduce O
dependency O
parsers O
for O
the O
Chine O
language O
, O
showing O
improvement O
of O
dependency O
accuracy O
by O
10.08 O
% O
. O

In O
order O
to O
meet O
the O
needs O
of O
a O
publication O
of O
papers O
in O
English O
, O
many O
systems O
to O
run O
off O
