high	O
detection	B-Metric
rates	E-Metric
,	O
rather	O
than	O
low	B-Metric
error	E-Metric
,	O
is	O
not	O
a	O
task	O
typically	O
addressed	O
by	O
machine	B-Method
learning	I-Method
algorithms	E-Method
.	O

We	O
propose	O
a	O
new	O
variant	O
of	O
AdaBoost	S-Method
as	O
a	O
mechanism	O
for	O
training	O
the	O
simple	O
classifiers	S-OtherScientificTerm
used	O
in	O
the	O
cascade	S-Generic
.	O

Experimental	O
results	O
in	O
the	O
domain	O
of	O
face	B-Task
detection	E-Task
show	O
the	O
training	B-Method
algorithm	E-Method
yields	O
significant	O
improvements	O
in	O
performance	O
over	O
conventional	O
AdaBoost	S-Method
.	O

The	O
final	O
face	B-Method
detection	I-Method
system	E-Method
can	O
process	O
15	O
frames	O
per	O
second	O
,	O
achieves	O
over	O
90	O
%	O
detection	S-Metric
,	O
and	O
a	O
false	B-Metric
positive	I-Metric
rate	E-Metric
of	O
1	O
in	O
a	O
1,000,000	O
.	O

This	O
paper	O
proposes	O
a	O
method	S-Generic
for	O
learning	O
joint	B-OtherScientificTerm
embed-dings	I-OtherScientificTerm
of	I-OtherScientificTerm
images	I-OtherScientificTerm
and	I-OtherScientificTerm
text	E-OtherScientificTerm
using	O
a	O
two-branch	B-Method
neural	I-Method
network	E-Method
with	O
multiple	B-OtherScientificTerm
layers	I-OtherScientificTerm
of	I-OtherScientificTerm
linear	I-OtherScientificTerm
projections	E-OtherScientificTerm
followed	O
by	O
nonlinearities	S-OtherScientificTerm
.	O

The	O
network	S-Generic
is	O
trained	O
using	O
a	O
large-margin	B-OtherScientificTerm
objective	E-OtherScientificTerm
that	O
combines	O
cross-view	B-OtherScientificTerm
ranking	I-OtherScientificTerm
constraints	E-OtherScientificTerm
with	O
within-view	B-OtherScientificTerm
neighborhood	I-OtherScientificTerm
structure	I-OtherScientificTerm
preservation	I-OtherScientificTerm
constraints	E-OtherScientificTerm
inspired	O
by	O
metric	B-OtherScientificTerm
learning	I-OtherScientificTerm
literature	E-OtherScientificTerm
.	O

Extensive	O
experiments	O
show	O
that	O
our	O
approach	S-Generic
gains	O
significant	O
improvements	O
in	O
accuracy	S-Metric
for	O
image-to-text	B-Task
and	I-Task
text-to-image	I-Task
retrieval	E-Task
.	O

Our	O
method	S-Generic
achieves	O
new	O
state-of-the-art	O
results	O
on	O
the	O
Flickr30K	B-Material
and	I-Material
MSCOCO	I-Material
image-sentence	I-Material
datasets	E-Material
and	O
shows	O
promise	O
on	O
the	O
new	O
task	O
of	O
phrase	B-Task
lo-calization	E-Task
on	O
the	O
Flickr30K	B-Material
Entities	I-Material
dataset	E-Material
.	O

State-of-the-art	O
Question	B-Method
Answering	I-Method
-LRB-	I-Method
QA	I-Method
-RRB-	I-Method
systems	E-Method
are	O
very	O
sensitive	O
to	O
variations	O
in	O
the	O
phrasing	O
of	O
an	O
information	O
need	O
.	O

Finding	O
the	O
preferred	O
language	O
for	O
such	O
a	O
need	O
is	O
a	O
valuable	O
task	O
.	O

We	O
investigate	O
that	O
claim	O
by	O
adopting	O
a	O
simple	O
MT-based	B-Method
paraphrasing	I-Method
technique	E-Method
and	O
evaluating	O
QA	B-Method
system	E-Method
performance	O
on	O
paraphrased	B-Material
questions	E-Material
.	O

We	O
found	O
a	O
potential	O
increase	O
of	O
35	O
%	O
in	O
MRR	S-Metric
with	O
respect	O
to	O
the	O
original	O
question	O
.	O

The	O
TAP-XL	B-Task
Automated	I-Task
Analyst	I-Task
's	I-Task
Assistant	E-Task
is	O
an	O
application	O
designed	O
to	O
help	O
an	O
English	O
-	O
speaking	O
analyst	O
write	O
a	O
topical	O
report	O
,	O
culling	O
information	O
from	O
a	O
large	O
inflow	O
of	O
multilingual	B-Material
,	I-Material
multimedia	I-Material
data	E-Material
.	O

It	S-Generic
gives	O
users	O
the	O
ability	O
to	O
spend	O
their	O
time	O
finding	O
more	O
data	O
relevant	O
to	O
their	O
task	O
,	O
and	O
gives	O
them	O
translingual	O
reach	O
into	O
other	O
languages	O
by	O
leveraging	O
human	B-Method
language	I-Method
technology	E-Method
.	O

This	O
paper	O
discusses	O
the	O
application	O
of	O
Unification	B-Method
Categorial	I-Method
Grammar	I-Method
-LRB-	I-Method
UCG	I-Method
-RRB-	E-Method
to	O
the	O
framework	O
of	O
Isomorphic	B-Method
Grammars	E-Method
for	O
Machine	B-Task
Translation	E-Task
pioneered	O
by	O
Landsbergen	O
.	O

The	O
Isomorphic	B-Method
Grammars	I-Method
approach	E-Method
to	O
MT	S-Task
involves	O
developing	O
the	O
grammars	O
of	O
the	O
Source	O
and	O
Target	O
languages	O
in	O
parallel	O
,	O
in	O
order	O
to	O
ensure	O
that	O
SL	O
and	O
TL	O
expressions	O
which	O
stand	O
in	O
the	O
translation	B-OtherScientificTerm
relation	E-OtherScientificTerm
have	O
isomorphic	B-OtherScientificTerm
derivations	E-OtherScientificTerm
.	O

The	O
principle	O
advantage	O
of	O
this	O
approach	O
is	O
that	O
knowledge	O
concerning	O
translation	O
equivalence	O
of	O
expressions	O
may	O
be	O
directly	O
exploited	O
,	O
obviating	O
the	O
need	O
for	O
answers	O
to	O
semantic	O
questions	O
that	O
we	O
do	O
not	O
yet	O
have	O
.	O

Semantic	O
and	O
other	O
information	O
may	O
still	O
be	O
incorporated	O
,	O
but	O
as	O
constraints	O
on	O
the	O
translation	B-OtherScientificTerm
relation	E-OtherScientificTerm
,	O
not	O
as	O
levels	O
of	O
textual	B-Method
representation	E-Method
.	O

After	O
introducing	O
this	O
approach	S-Generic
to	O
MT	B-Task
system	I-Task
design	E-Task
,	O
and	O
the	O
basics	O
of	O
monolingual	B-Task
UCG	E-Task
,	O
we	O
will	O
show	O
how	O
the	O
two	S-Generic
can	O
be	O
integrated	O
,	O
and	O
present	O
an	O
example	O
from	O
an	O
implemented	O
bi-directional	B-OtherScientificTerm
English-Spanish	I-OtherScientificTerm
fragment	E-OtherScientificTerm
.	O

Finally	O
we	O
will	O
present	O
some	O
outstanding	O
problems	O
with	O
the	O
approach	S-Generic
.	O

In	O
the	O
security	B-Task
domain	E-Task
a	O
key	O
problem	O
is	O
identifying	B-Task
rare	B-OtherScientificTerm
behaviours	I-OtherScientificTerm
of	I-OtherScientificTerm
interest	E-OtherScientificTerm
.	O

Training	B-Material
examples	E-Material
for	O
these	O
behaviours	S-Generic
may	O
or	O
may	O
not	O
exist	O
,	O
and	O
if	O
they	S-Generic
do	O
exist	O
there	O
will	O
be	O
few	O
examples	O
,	O
quite	O
probably	O
one	O
.	O

We	O
present	O
a	O
novel	O
weakly	B-Method
supervised	I-Method
algorithm	E-Method
that	O
can	O
detect	O
behaviours	S-OtherScientificTerm
that	O
either	O
have	O
never	O
before	O
been	O
seen	O
or	O
for	O
which	O
there	O
are	O
few	O
examples	O
.	O

Global	B-OtherScientificTerm
context	E-OtherScientificTerm
is	O
modelled	O
,	O
allowing	O
the	O
detection	B-Task
of	I-Task
abnormal	I-Task
behaviours	E-Task
that	O
in	O
isolation	O
appear	O
normal	O
.	O

Pragmatic	B-OtherScientificTerm
aspects	E-OtherScientificTerm
are	O
considered	O
,	O
such	O
that	O
no	O
parameter	B-Method
tuning	E-Method
is	O
required	O
and	O
real	O
time	O
performance	O
is	O
achieved	O
.	O

We	O
have	O
developed	O
a	O
computational	B-Generic
model	E-Generic
of	O
the	O
process	O
of	O
describing	O
the	O
layout	O
of	O
an	O
apartment	O
or	O
house	O
,	O
a	O
much-studied	O
discourse	B-Task
task	E-Task
first	O
characterized	O
linguistically	O
by	O
Linde	O
-LRB-	O
1974	O
-RRB-	O
.	O

The	O
model	S-Generic
is	O
embodied	O
in	O
a	O
program	S-Generic
,	O
APT	S-Method
,	O
that	O
can	O
reproduce	O
segments	O
of	O
actual	O
tape-recorded	O
descriptions	O
,	O
using	O
organizational	B-Method
and	I-Method
discourse	I-Method
strategies	E-Method
derived	O
through	O
analysis	O
of	O
our	O
corpus	O
.	O

This	O
paper	O
proposes	O
a	O
practical	O
approach	S-Generic
employing	O
n-gram	B-Method
models	E-Method
and	O
error-correction	B-Method
rules	E-Method
for	O
Thai	B-Task
key	I-Task
prediction	E-Task
and	O
Thai-English	B-Task
language	I-Task
identification	E-Task
.	O

The	O
paper	O
also	O
proposes	O
rule-reduction	B-Method
algorithm	E-Method
applying	O
mutual	B-OtherScientificTerm
information	E-OtherScientificTerm
to	O
reduce	O
the	O
error-correction	B-OtherScientificTerm
rules	E-OtherScientificTerm
.	O

Our	O
algorithm	S-Generic
reported	O
more	O
than	O
99	O
%	O
accuracy	S-Metric
in	O
both	O
language	B-Task
identification	E-Task
and	O
key	B-Task
prediction	E-Task
.	O

This	O
paper	O
concerns	O
the	O
discourse	B-Task
understanding	I-Task
process	E-Task
in	O
spoken	B-Method
dialogue	I-Method
systems	E-Method
.	O

This	O
process	O
enables	O
the	O
system	S-Generic
to	O
understand	O
user	B-Material
utterances	E-Material
based	O
on	O
the	O
context	O
of	O
a	O
dialogue	O
.	O

Since	O
multiple	O
candidates	O
for	O
the	O
understanding	O
result	O
can	O
be	O
obtained	O
for	O
a	O
user	B-Material
utterance	E-Material
due	O
to	O
the	O
ambiguity	B-OtherScientificTerm
of	I-OtherScientificTerm
speech	I-OtherScientificTerm
understanding	E-OtherScientificTerm
,	O
it	O
is	O
not	O
appropriate	O
to	O
decide	O
on	O
a	O
single	O
understanding	O
result	O
after	O
each	O
user	B-OtherScientificTerm
utterance	E-OtherScientificTerm
.	O

By	O
holding	O
multiple	O
candidates	O
for	O
understanding	O
results	O
and	O
resolving	O
the	O
ambiguity	S-Generic
as	O
the	O
dialogue	O
progresses	O
,	O
the	O
discourse	B-Metric
understanding	I-Metric
accuracy	E-Metric
can	O
be	O
improved	O
.	O

This	O
paper	O
proposes	O
a	O
method	S-Generic
for	O
resolving	O
this	O
ambiguity	S-Generic
based	O
on	O
statistical	B-OtherScientificTerm
information	E-OtherScientificTerm
obtained	O
from	O
dialogue	B-Material
corpora	E-Material
.	O

Unlike	O
conventional	O
methods	S-Generic
that	O
use	O
hand-crafted	B-OtherScientificTerm
rules	E-OtherScientificTerm
,	O
the	O
proposed	O
method	S-Generic
enables	O
easy	O
design	O
of	O
the	O
discourse	B-Task
understanding	I-Task
process	E-Task
.	O

Experiment	O
results	O
have	O
shown	O
that	O
a	O
system	S-Generic
that	O
exploits	O
the	O
proposed	O
method	S-Generic
performs	O
sufficiently	O
and	O
that	O
holding	O
multiple	O
candidates	O
for	O
understanding	O
results	O
is	O
effective	O
.	O

We	O
consider	O
the	O
problem	O
of	O
question-focused	B-Task
sentence	I-Task
retrieval	E-Task
from	O
complex	O
news	B-Material
articles	E-Material
describing	O
multi-event	B-Material
stories	E-Material
published	O
over	O
time	O
.	O

Annotators	O
generated	O
a	O
list	O
of	O
questions	O
central	O
to	O
understanding	O
each	O
story	O
in	O
our	O
corpus	O
.	O

Because	O
of	O
the	O
dynamic	O
nature	O
of	O
the	O
stories	O
,	O
many	O
questions	O
are	O
time-sensitive	O
-LRB-	O
e.g.	O
``	O
How	O
many	O
victims	O
have	O
been	O
found	O
?	O
''	O
-RRB-	O
.	O

Judges	O
found	O
sentences	O
providing	O
an	O
answer	O
to	O
each	O
question	O
.	O

To	O
address	O
the	O
sentence	B-Task
retrieval	I-Task
problem	E-Task
,	O
we	O
apply	O
a	O
stochastic	B-Method
,	I-Method
graph-based	I-Method
method	E-Method
for	O
comparing	O
the	O
relative	O
importance	O
of	O
the	O
textual	O
units	O
,	O
which	O
was	O
previously	O
used	O
successfully	O
for	O
generic	B-Task
summarization	E-Task
.	O

Currently	O
,	O
we	O
present	O
a	O
topic-sensitive	O
version	O
of	O
our	O
method	S-Generic
and	O
hypothesize	O
that	O
it	S-Generic
can	O
outperform	O
a	O
competitive	O
baseline	S-Generic
,	O
which	O
compares	O
the	O
similarity	O
of	O
each	O
sentence	O
to	O
the	O
input	O
question	O
via	O
IDF-weighted	B-OtherScientificTerm
word	I-OtherScientificTerm
overlap	E-OtherScientificTerm
.	O

In	O
our	O
experiments	O
,	O
the	O
method	S-Generic
achieves	O
a	O
TRDR	B-Metric
score	E-Metric
that	O
is	O
significantly	O
higher	O
than	O
that	O
of	O
the	O
baseline	S-Generic
.	O

This	O
paper	O
proposes	O
that	O
sentence	B-Task
analysis	E-Task
should	O
be	O
treated	O
as	O
defeasible	B-Method
reasoning	E-Method
,	O
and	O
presents	O
such	O
a	O
treatment	S-Generic
for	O
Japanese	B-Task
sentence	I-Task
analyses	E-Task
using	O
an	O
argumentation	B-Method
system	E-Method
by	O
Konolige	O
,	O
which	O
is	O
a	O
formalization	B-Method
of	I-Method
defeasible	B-Method
reasoning	E-Method
,	O
that	O
includes	O
arguments	S-OtherScientificTerm
and	O
defeat	B-OtherScientificTerm
rules	E-OtherScientificTerm
that	O
capture	O
defeasibility	S-OtherScientificTerm
.	O

This	O
paper	O
presents	O
a	O
research	O
on	O
the	O
Czech	B-Task
talking	I-Task
head	I-Task
system	E-Task
.	O

It	O
gives	O
an	O
overview	O
of	O
methods	S-Generic
used	O
for	O
visual	B-Task
speech	I-Task
animation	E-Task
,	O
parameterization	O
of	O
a	O
human	O
face	O
and	O
a	O
tongue	O
,	O
necessary	O
data	O
sources	O
and	O
a	O
synthesis	B-Method
method	E-Method
.	O

A	O
3D	B-Method
animation	I-Method
model	E-Method
is	O
used	O
for	O
a	O
pseudo-muscular	B-Method
animation	I-Method
schema	E-Method
to	O
create	O
such	O
animation	B-Task
of	I-Task
visual	I-Task
speech	E-Task
which	O
is	O
usable	O
for	O
a	O
lipreading	S-Task
.	O

An	O
extension	O
of	O
animation	B-Method
schema	E-Method
is	O
presented	O
to	O
reach	O
more	O
precise	O
deformations	O
mainly	O
in	O
a	O
lip	O
area	O
.	O

Furthermore	O
,	O
a	O
problem	O
of	O
forming	B-Task
articulatory	I-Task
trajectories	E-Task
is	O
formulated	O
to	O
solve	O
labial	B-OtherScientificTerm
coarticulation	I-OtherScientificTerm
effects	E-OtherScientificTerm
.	O

It	S-Generic
is	O
used	O
for	O
the	O
synthesis	B-Method
method	E-Method
based	O
on	O
a	O
selection	B-OtherScientificTerm
of	I-OtherScientificTerm
articulatory	I-OtherScientificTerm
targets	E-OtherScientificTerm
and	O
interpolation	B-Method
technique	E-Method
.	O

It	O
is	O
often	O
assumed	O
that	O
when	O
natural	B-Task
language	I-Task
processing	E-Task
meets	O
the	O
real	O
world	O
,	O
the	O
ideal	O
of	O
aiming	O
for	O
complete	O
and	O
correct	O
interpretations	O
has	O
to	O
be	O
abandoned	O
.	O

However	O
,	O
our	O
experience	O
with	O
TACITUS	S-Method
;	O
especially	O
in	O
the	O
MUC-3	B-Metric
evaluation	E-Metric
,	O
has	O
shown	O
that	O
principled	O
techniques	S-Generic
for	O
syntactic	B-Task
and	I-Task
pragmatic	I-Task
analysis	E-Task
can	O
be	O
bolstered	O
with	O
methods	S-Generic
for	O
achieving	O
robustness	S-Metric
.	O

We	O
describe	O
three	B-Generic
techniques	E-Generic
for	O
making	O
syntactic	B-Task
analysis	E-Task
more	O
robust	O
--	O
an	O
agenda-based	B-Method
scheduling	I-Method
parser	E-Method
,	O
a	O
recovery	B-Method
technique	E-Method
for	O
failed	B-OtherScientificTerm
parses	E-OtherScientificTerm
,	O
and	O
a	O
new	O
technique	S-Generic
called	O
terminal	B-Method
substring	I-Method
parsing	E-Method
.	O

For	O
pragmatics	B-Task
processing	E-Task
,	O
we	O
describe	O
how	O
the	O
method	O
of	O
abductive	B-Method
inference	E-Method
is	O
inherently	O
robust	O
,	O
in	O
that	O
an	O
interpretation	O
is	O
always	O
possible	O
,	O
so	O
that	O
in	O
the	O
absence	O
of	O
the	O
required	O
world	B-OtherScientificTerm
knowledge	E-OtherScientificTerm
,	O
performance	O
degrades	O
gracefully	O
.	O

Each	O
of	O
these	B-Generic
techniques	E-Generic
have	O
been	O
evaluated	O
and	O
the	O
results	O
of	O
the	O
evaluations	O
are	O
presented	O
.	O

This	O
paper	O
proposes	O
a	O
Hidden	B-Method
Markov	I-Method
Model	I-Method
-LRB-	I-Method
HMM	I-Method
-RRB-	E-Method
and	O
an	O
HMM-based	B-Method
chunk	I-Method
tagger	E-Method
,	O
from	O
which	O
a	O
named	B-Method
entity	I-Method
-LRB-	I-Method
NE	I-Method
-RRB-	I-Method
recognition	I-Method
-LRB-	I-Method
NER	I-Method
-RRB-	I-Method
system	E-Method
is	O
built	O
to	O
recognize	O
and	O
classify	O
names	S-OtherScientificTerm
,	O
times	B-OtherScientificTerm
and	I-OtherScientificTerm
numerical	I-OtherScientificTerm
quantities	E-OtherScientificTerm
.	O

Through	O
the	O
HMM	S-Method
,	O
our	O
system	O
is	O
able	O
to	O
apply	O
and	O
integrate	O
four	O
types	O
of	O
internal	O
and	O
external	O
evidences	O
:	O
1	O
-RRB-	O
simple	O
deterministic	B-OtherScientificTerm
internal	I-OtherScientificTerm
feature	I-OtherScientificTerm
of	I-OtherScientificTerm
the	I-OtherScientificTerm
words	E-OtherScientificTerm
,	O
such	O
as	O
capitalization	S-OtherScientificTerm
and	O
digitalization	S-OtherScientificTerm
;	O
2	O
-RRB-	O
internal	O
semantic	O
feature	O
of	O
important	O
triggers	O
;	O
3	O
-RRB-	O
internal	B-OtherScientificTerm
gazetteer	I-OtherScientificTerm
feature	E-OtherScientificTerm
;	O
4	O
-RRB-	O
external	B-OtherScientificTerm
macro	I-OtherScientificTerm
context	I-OtherScientificTerm
feature	E-OtherScientificTerm
.	O

In	O
this	O
way	O
,	O
the	O
NER	B-Task
problem	E-Task
can	O
be	O
resolved	O
effectively	O
.	O

Evaluation	O
of	O
our	O
system	S-Generic
on	O
MUC-6	B-Material
and	I-Material
MUC-7	I-Material
English	I-Material
NE	I-Material
tasks	E-Material
achieves	O
F-measures	S-Metric
of	O
96.6	O
%	O
and	O
94.1	O
%	O
respectively	O
.	O

It	O
shows	O
that	O
the	O
performance	O
is	O
significantly	O
better	O
than	O
reported	O
by	O
any	O
other	O
machine-learning	B-Method
system	E-Method
.	O

Moreover	O
,	O
the	O
performance	O
is	O
even	O
consistently	O
better	O
than	O
those	O
based	O
on	O
handcrafted	B-OtherScientificTerm
rules	E-OtherScientificTerm
.	O

Two	O
themes	S-Generic
have	O
evolved	O
in	O
speech	B-Task
and	I-Task
text	I-Task
image	I-Task
processing	E-Task
work	O
at	O
Xerox	O
PARC	O
that	O
expand	O
and	O
redefine	O
the	O
role	O
of	O
recognition	B-Method
technology	E-Method
in	O
document-oriented	B-Task
applications	E-Task
.	O

One	S-Generic
is	O
the	O
development	O
of	O
systems	S-Generic
that	O
provide	O
functionality	O
similar	O
to	O
that	O
of	O
text	B-Method
processors	E-Method
but	O
operate	O
directly	O
on	O
audio	B-Material
and	I-Material
scanned	I-Material
image	I-Material
data	E-Material
.	O

A	O
second	O
,	O
related	O
theme	S-Generic
is	O
the	O
use	O
of	O
speech	B-Method
and	I-Method
text-image	I-Method
recognition	E-Method
to	O
retrieve	O
arbitrary	O
,	O
user-specified	O
information	O
from	O
documents	B-OtherScientificTerm
with	I-OtherScientificTerm
signal	I-OtherScientificTerm
content	E-OtherScientificTerm
.	O

This	O
paper	O
discusses	O
three	O
research	S-Generic
initiatives	O
at	O
PARC	O
that	O
exemplify	O
these	O
themes	S-Generic
:	O
a	O
text-image	B-Method
editor	E-Method
-LSB-	O
1	O
-RSB-	O
,	O
a	O
wordspotter	S-Method
for	O
voice	B-Task
editing	I-Task
and	I-Task
indexing	E-Task
-LSB-	O
12	O
-RSB-	O
,	O
and	O
a	O
decoding	B-Method
framework	E-Method
for	O
scanned-document	B-Task
content	I-Task
retrieval	E-Task
-LSB-	O
4	O
-RSB-	O
.	O

The	O
discussion	O
focuses	O
on	O
key	O
concepts	O
embodied	O
in	O
the	O
research	O
that	O
enable	O
novel	O
signal-based	B-Task
document	I-Task
processing	I-Task
functionality	E-Task
.	O

The	O
problem	O
of	O
predicting	B-Task
image	I-Task
or	I-Task
video	I-Task
interestingness	E-Task
from	O
their	O
low-level	B-Method
feature	I-Method
representations	E-Method
has	O
received	O
increasing	O
interest	O
.	O

As	O
a	O
highly	O
subjective	B-OtherScientificTerm
visual	I-OtherScientificTerm
attribute	E-OtherScientificTerm
,	O
annotating	O
the	O
interesting-ness	B-OtherScientificTerm
value	E-OtherScientificTerm
of	O
training	O
data	O
for	O
learning	O
a	O
prediction	B-Method
model	E-Method
is	O
challenging	O
.	O

To	O
make	O
the	O
annotation	O
less	O
subjective	O
and	O
more	O
reliable	O
,	O
recent	O
studies	O
employ	O
crowdsourcing	B-Method
tools	E-Method
to	O
collect	O
pairwise	B-OtherScientificTerm
comparisons	E-OtherScientificTerm
--	O
relying	O
on	O
majority	B-Method
voting	E-Method
to	O
prune	O
the	O
annotation	B-OtherScientificTerm
outliers/errors	E-OtherScientificTerm
.	O

In	O
this	O
paper	O
,	O
we	O
propose	O
a	O
more	O
principled	O
way	S-Generic
to	O
identify	O
annotation	B-OtherScientificTerm
outliers	E-OtherScientificTerm
by	O
formulating	O
the	O
interestingness	B-Task
prediction	I-Task
task	E-Task
as	O
a	O
unified	B-Method
robust	I-Method
learning	E-Method
to	O
rank	B-Task
problem	E-Task
,	O
tackling	O
both	O
the	O
outlier	B-Task
detection	E-Task
and	O
interestingness	B-Task
prediction	I-Task
tasks	E-Task
jointly	O
.	O

Extensive	O
experiments	O
on	O
both	O
image	B-Material
and	I-Material
video	I-Material
interestingness	I-Material
benchmark	I-Material
datasets	E-Material
demonstrate	O
that	O
our	O
new	O
approach	S-Generic
significantly	O
outperforms	O
state-of-the-art	B-Generic
alternatives	E-Generic
.	O

Many	O
description	B-Method
logics	I-Method
-LRB-	I-Method
DLs	I-Method
-RRB-	E-Method
combine	O
knowledge	B-Method
representation	E-Method
on	O
an	O
abstract	O
,	O
logical	O
level	O
with	O
an	O
interface	O
to	O
``	O
concrete	O
''	O
domains	O
such	O
as	O
numbers	O
and	O
strings	O
.	O

We	O
propose	O
to	O
extend	O
such	O
DLs	S-Method
with	O
key	O
constraints	O
that	O
allow	O
the	O
expression	O
of	O
statements	O
like	O
``	O
US	O
citizens	O
are	O
uniquely	O
identified	O
by	O
their	O
social	O
security	O
number	O
''	O
.	O

Based	O
on	O
this	O
idea	O
,	O
we	O
introduce	O
a	O
number	O
of	O
natural	B-Method
description	I-Method
logics	E-Method
and	O
present	O
-LRB-	O
un	O
-RRB-	O
decidability	O
results	O
and	O
tight	B-OtherScientificTerm
NEx-PTlME	I-OtherScientificTerm
complexity	I-OtherScientificTerm
bounds	E-OtherScientificTerm
.	O

We	O
describe	O
an	O
implementation	O
of	O
data-driven	B-Task
selection	E-Task
of	O
emphatic	B-Material
facial	I-Material
displays	E-Material
for	O
an	O
embodied	B-Task
conversational	I-Task
agent	E-Task
in	O
a	O
dialogue	B-Task
system	E-Task
.	O

A	O
corpus	B-Material
of	I-Material
sentences	E-Material
in	O
the	O
domain	O
of	O
the	O
target	O
dialogue	B-Method
system	E-Method
was	O
recorded	O
,	O
and	O
the	O
facial	B-Material
displays	E-Material
used	O
by	O
the	O
speaker	O
were	O
annotated	O
.	O

The	O
data	S-Generic
from	O
those	O
recordings	O
was	O
used	O
in	O
a	O
range	O
of	O
models	S-Generic
for	O
generating	O
facial	B-Material
displays	E-Material
,	O
each	O
model	S-Generic
making	O
use	O
of	O
a	O
different	O
amount	O
of	O
context	O
or	O
choosing	O
displays	O
differently	O
within	O
a	O
context	O
.	O

The	O
models	S-Generic
were	O
evaluated	O
in	O
two	O
ways	O
:	O
by	O
cross-validation	S-Method
against	O
the	O
corpus	S-Generic
,	O
and	O
by	O
asking	O
users	O
to	O
rate	O
the	O
output	O
.	O

The	O
predictions	O
of	O
the	O
cross-validation	S-Method
study	O
differed	O
from	O
the	O
actual	O
user	O
ratings	O
.	O

While	O
the	O
cross-validation	S-Method
gave	O
the	O
highest	O
scores	O
to	O
models	O
making	O
a	O
majority	O
choice	O
within	O
a	O
context	O
,	O
the	O
user	O
study	O
showed	O
a	O
significant	O
preference	O
for	O
models	O
that	O
produced	O
more	O
variation	O
.	O

This	O
preference	O
was	O
especially	O
strong	O
among	O
the	O
female	O
subjects	O
.	O

When	O
classifying	B-Task
high-dimensional	I-Task
sequence	I-Task
data	E-Task
,	O
traditional	O
methods	O
-LRB-	O
e.g.	O
,	O
HMMs	S-Method
,	O
CRFs	S-Method
-RRB-	O
may	O
require	O
large	O
amounts	O
of	O
training	O
data	O
to	O
avoid	O
overfitting	S-OtherScientificTerm
.	O

In	O
such	O
cases	O
dimensionality	B-Method
reduction	E-Method
can	O
be	O
employed	O
to	O
find	O
a	O
low-dimensional	B-Method
representation	E-Method
on	O
which	O
classification	S-Task
can	O
be	O
done	O
more	O
efficiently	O
.	O

Existing	B-Generic
methods	E-Generic
for	O
supervised	B-Task
dimensionality	I-Task
reduction	E-Task
often	O
presume	O
that	O
the	O
data	O
is	O
densely	O
sampled	O
so	O
that	O
a	O
neighborhood	B-OtherScientificTerm
graph	I-OtherScientificTerm
structure	E-OtherScientificTerm
can	O
be	O
formed	O
,	O
or	O
that	O
the	O
data	O
arises	O
from	O
a	O
known	B-OtherScientificTerm
distribution	E-OtherScientificTerm
.	O

Sufficient	B-Method
dimension	I-Method
reduction	I-Method
techniques	E-Method
aim	O
to	O
find	O
a	O
low	B-Method
dimensional	I-Method
representation	E-Method
such	O
that	O
the	O
remaining	O
degrees	O
of	O
freedom	O
become	O
conditionally	O
independent	O
of	O
the	O
output	O
values	O
.	O

In	O
this	O
paper	O
we	O
develop	O
a	O
novel	O
sequence	B-Method
kernel	I-Method
dimension	I-Method
reduction	I-Method
approach	I-Method
-LRB-	I-Method
S-KDR	I-Method
-RRB-	E-Method
.	O

Our	O
approach	S-Generic
does	O
not	O
make	O
strong	O
assumptions	O
on	O
the	O
distribution	O
of	O
the	O
input	O
data	O
.	O

Spatial	B-OtherScientificTerm
,	I-OtherScientificTerm
temporal	I-OtherScientificTerm
and	I-OtherScientificTerm
periodic	I-OtherScientificTerm
information	E-OtherScientificTerm
is	O
combined	O
in	O
a	O
principled	O
manner	O
,	O
and	O
an	O
optimal	O
manifold	S-OtherScientificTerm
is	O
learned	O
for	O
the	O
end-task	S-Generic
.	O

We	O
demonstrate	O
the	O
effectiveness	O
of	O
our	O
approach	S-Generic
on	O
several	O
tasks	O
involving	O
the	O
discrimination	B-Task
of	I-Task
human	I-Task
gesture	I-Task
and	I-Task
motion	I-Task
categories	E-Task
,	O
as	O
well	O
as	O
on	O
a	O
database	B-Material
of	I-Material
dynamic	I-Material
textures	E-Material
.	O

We	O
present	O
an	O
efficient	O
algorithm	S-Generic
for	O
chart-based	B-Task
phrase	I-Task
structure	I-Task
parsing	E-Task
of	O
natural	B-Material
language	E-Material
that	O
is	O
tailored	O
to	O
the	O
problem	O
of	O
extracting	O
specific	O
information	O
from	O
unrestricted	O
texts	O
where	O
many	O
of	O
the	O
words	O
are	O
unknown	O
and	O
much	O
of	O
the	O
text	O
is	O
irrelevant	O
to	O
the	O
task	O
.	O

The	O
parser	S-Method
gains	O
algorithmic	O
efficiency	O
through	O
a	O
reduction	O
of	O
its	O
search	B-OtherScientificTerm
space	E-OtherScientificTerm
.	O

As	O
each	O
new	O
edge	S-OtherScientificTerm
is	O
added	O
to	O
the	O
chart	S-OtherScientificTerm
,	O
the	O
algorithm	O
checks	O
only	O
the	O
topmost	O
of	O
the	O
edges	S-OtherScientificTerm
adjacent	O
to	O
it	O
,	O
rather	O
than	O
all	O
such	O
edges	S-OtherScientificTerm
as	O
in	O
